9,8,1,2,3,4,5,6,7,8,0.747233,509.361,3.08842,-1.22633,0.503403,0.25,6.55416,1.20105,
10,8,1,2,3,4,5,6,7,8,4.90106,0.276924,1.51329,1.24226,0.25,-0.492646,0.887865,907.842,
11,8,1,2,3,4,5,6,7,8,1.27083,2.447,0.28576,1.1978,223.632,3.54249,0.44461,2.84162,
12,8,1,2,3,4,5,6,7,8,24.9005,0.315202,0.502615,4.83841,0.722674,1.11026,3.09921,-1.68845,
END,
9,8,1,2,3,4,5,6,7,8,0.755101,723.986,-1.80978,249.068,8.10811,0.343691,0.25,0.338506,
10,8,1,2,3,4,5,6,7,8,6.03913,1.82832,1.52743,4.37912,6.72161,0.25,6.333,1044.23,
11,8,1,2,3,4,5,6,7,8,5.92289,8.13939,-1.05076,0.724172,0.25,0.846818,1.09882,2.05291,
12,8,1,2,3,4,5,6,7,8,1.57389,0.54755,2.73437,4.33528,0.754076,4.02194,8.77223,0.436445,
END,
9,8,1,2,3,4,5,6,7,8,0.629715,561.055,3.35879,253.03,1.14455,0.31873,2.12623,19.8238,
10,8,1,2,3,4,5,6,7,8,1.24824,2.76459,1.34091,0.413451,0.833979,-1.57514,0.73352,4.7071,
11,8,1,2,3,4,5,6,7,8,1.4861,23.4645,0.402433,1.17154,127.792,0.859901,17.118,0.25,
12,8,1,2,3,4,5,6,7,8,2.29618,-1.25686,5.89952,4.19638,1.68201,0.366582,1.83252,0.452008,
END,
9,8,1,2,3,4,5,6,7,8,0.945529,479.632,0.308016,-0.611911,-2.57997,0.359583,0.692901,6.73914,
10,8,1,2,3,4,5,6,7,8,2.7959,0.60144,3.31025,0.25,0.309687,4.97586,5.7824,1014.28,
11,8,1,2,3,4,5,6,7,8,2.34247,0.600824,0.590927,0.429789,0.25,0.25,0.322748,1.1843,
12,8,1,2,3,4,5,6,7,8,10.2196,42.66,4.99103,18.8995,10.8669,0.447224,-0.375872,1.16966,
END,
9,8,1,2,3,4,5,6,7,8,4.16348,747.182,0.654351,193.075,1.05239,0.714959,0.73535,0.379388,
10,8,1,2,3,4,5,6,7,8,4.45681,2.07611,1.73659,5.30273,1.72979,16.8155,0.25,90.6669,
11,8,1,2,3,4,5,6,7,8,0.25,3.37586,2.06755,0.28418,144.919,0.302714,24.822,1.12154,
12,8,1,2,3,4,5,6,7,8,-1.03634,2.87027,3.67851,4.73661,0.582456,5.22183,15.5446,0.720951,
END,
9,8,1,2,3,4,5,6,7,8,0.845227,392.153,2.91444,205.013,1.39735,0.25,0.843481,1.28076,
10,8,1,2,3,4,5,6,7,8,5.71713,0.586905,0.25,1.21636,1.34559,0.25,0.942524,130.711,
11,8,1,2,3,4,5,6,7,8,0.400728,26.3901,1.58373,22.102,222.58,0.25,0.363465,0.4147,
12,8,1,2,3,4,5,6,7,8,0.25,0.322301,3.59265,6.16977,0.625887,1.64774,2.26565,0.901837,
END,
9,8,1,2,3,4,5,6,7,8,0.887457,0.39298,1.27638,293.398,0.25,1.0537,7.93922,7.74632,
10,8,1,2,3,4,5,6,7,8,14.2113,35.696,5.67754,0.439242,0.6446,0.25,5.7824,1075.16,
11,8,1,2,3,4,5,6,7,8,-2.50537,0.408921,4.99184,1.59038,254.75,0.25,3.38416,0.908054,
12,8,1,2,3,4,5,6,7,8,8.41345,0.295272,2.44008,25.6749,12.1112,0.468437,2.01599,-1.04181,
END,
9,8,1,2,3,4,5,6,7,8,1.34746,624.78,0.281273,274.84,15.2732,1.66175,2.75894,0.25,
10,8,1,2,3,4,5,6,7,8,4.90106,0.276924,0.383984,0.634227,0.25,15.3112,0.421796,405.27,
11,8,1,2,3,4,5,6,7,8,0.295259,0.609249,0.28576,6.40293,367.949,0.25,6.06697,2.1969,
12,8,1,2,3,4,5,6,7,8,6.62147,3.74971,2.44008,3.3957,0.57168,1.2341,2.51328,0.25,
END,
