5,4,1,2,3,4,-0.124163,2.73877,-0.861712,-0.969207,
END,
5,4,1,2,3,4,1,1,1,1,
END,
5,4,1,2,3,4,-0.810142,2.02564,2.9302,-0.709256,
END,
5,4,1,2,3,4,-0.333971,-0.757743,0.276132,-0.637068,
END,
5,4,1,2,3,4,1,1,1,1,
END,
5,4,1,2,3,4,1,1,1,1,
END,
