5,4,1,2,3,4,1.28662,0.99392,2.56295,-0.148994,
END,
5,4,1,2,3,4,1.72538,-0.409868,2.82164,0.635067,
END,
5,4,1,2,3,4,1,1,1,1,
END,
5,4,1,2,3,4,0.905727,2.60669,0.641252,-0.351206,
END,
5,4,1,2,3,4,72.172,2.27025,1.53095,1.80883,
END,
5,4,1,2,3,4,1.7282,78.0037,2.95745,1.05864,
END,
