17.5133
23.2
20.0921
36.6184
27.6316
39.9419
39.4194
39.8312
48.2288
52.2645
58.729
58.8141
55.8092
58.5949
60.0437
58.9062
60.6975
68.7468
61.297
63.628
65.3374
64.3742
60.7312
65.0307
63.6585
67.6933
65.7235
65.8225
63.9762
56.1402
64
62.9941
