9,8,1,2,3,4,5,6,7,8,-2.05507,592.964,0.25,198.462,3.68475,0.500582,6.55416,7.14052,
10,8,1,2,3,4,5,6,7,8,2.97319,1.26172,1.51329,0.390943,6.30547,29.201,0.25,104.948,
11,8,1,2,3,4,5,6,7,8,3.6352,23.2413,1.09669,1.54783,137.11,1.64923,0.468006,0.301254,
12,8,1,2,3,4,5,6,7,8,31.9752,0.301076,0.285251,4.83841,4.08821,2.45143,0.25,0.677845,
END,
9,8,1,2,3,4,5,6,7,8,-0.777661,563.864,0.830911,291.157,0.503403,0.25,2.53147,1.01417,
10,8,1,2,3,4,5,6,7,8,0.25,0.276924,0.375333,-2.45937,0.816356,0.311917,0.589111,0.25,
11,8,1,2,3,4,5,6,7,8,0.505874,2.447,1.22526,1.74047,367.949,0.25,0.360237,2.49183,
12,8,1,2,3,4,5,6,7,8,23.6382,3.96162,0.502615,1.93674,0.502662,0.983945,0.28968,1.49647,
END,
9,8,1,2,3,4,5,6,7,8,2.59956,653.764,0.99118,260.617,0.992693,3.79943,1.68935,11.2564,
10,8,1,2,3,4,5,6,7,8,5.71107,26.0991,1.73205,5.56361,0.617024,19.1685,0.443976,9.88741,
11,8,1,2,3,4,5,6,7,8,0.904427,26.2113,1.26248,2.05397,375.635,0.978366,1.08275,0.341652,
12,8,1,2,3,4,5,6,7,8,3.74336,0.754885,0.25,-1.51287,0.508073,0.417892,3.15477,0.935148,
END,
9,8,1,2,3,4,5,6,7,8,0.369698,566.627,-2.42332,279.835,0.460197,0.284468,2.78755,1.45202,
10,8,1,2,3,4,5,6,7,8,1.43224,1.00339,0.297599,6.41,0.550561,0.771678,0.591279,5.48583,
11,8,1,2,3,4,5,6,7,8,0.374786,2.12008,-1.8795,-2.11161,1.09741,2.90831,-0.455373,0.795063,
12,8,1,2,3,4,5,6,7,8,20.4796,0.25,-1.35947,28.8819,0.940703,5.24662,2.50412,0.292036,
END,
9,8,1,2,3,4,5,6,7,8,1.0318,520.653,1.18756,0.877711,1.05239,0.577978,6.18841,1.32515,
10,8,1,2,3,4,5,6,7,8,5.59977,0.485674,2.74972,4.04933,1.0702,0.283706,0.25,82.0633,
11,8,1,2,3,4,5,6,7,8,0.509106,11.2572,0.759257,0.25,223.05,1.42221,4.25215,0.347783,
12,8,1,2,3,4,5,6,7,8,15.0391,0.319163,0.828306,3.73909,-2.05639,5.22183,12.1377,55.4321,
END,
9,8,1,2,3,4,5,6,7,8,0.392973,554.755,3.7867,245.939,-1.58588,0.915406,2.62482,17.3096,
10,8,1,2,3,4,5,6,7,8,2.00299,0.707366,1.60965,1.24568,26.7126,0.25,0.544185,93.9289,
11,8,1,2,3,4,5,6,7,8,0.380255,25.0534,0.25,0.25,105.768,0.25,5.15721,0.25,
12,8,1,2,3,4,5,6,7,8,24.3521,0.25,0.841201,0.662199,1.67721,0.349073,5.41423,1.18856,
END,
9,8,1,2,3,4,5,6,7,8,2.65922,403.428,0.25,285.689,3.52361,0.362144,2.19534,3.71717,
10,8,1,2,3,4,5,6,7,8,0.25,1.1753,0.285948,2.11294,0.721466,0.877824,0.75458,0.291155,
11,8,1,2,3,4,5,6,7,8,0.505874,2.58553,1.34333,0.720755,183.453,3.84629,0.360237,3.29662,
12,8,1,2,3,4,5,6,7,8,1.63428,0.562733,7.97098,-2.70656,1.68211,4.66035,0.28968,1.49647,
END,
9,8,1,2,3,4,5,6,7,8,3.80676,561.055,4.0248,193.075,13.5767,0.577978,0.865567,17.3096,
10,8,1,2,3,4,5,6,7,8,1.24824,0.252038,-1.66293,3.61462,0.344462,-1.57514,0.705621,4.7071,
11,8,1,2,3,4,5,6,7,8,0.25,10.196,1.13656,0.293365,-1.19451,39.9491,4.97709,0.842315,
12,8,1,2,3,4,5,6,7,8,17.6207,0.321125,7.49515,3.73909,-0.567553,0.276047,12.1377,0.676025,
END,
