GEN 0: 0.015143
GEN 1: 0.015476
GEN 2: 0.0147
GEN 3: 0.017546
GEN 4: 0.017881
GEN 5: 0.01986
GEN 6: 0.023879
GEN 7: 0.026292
GEN 8: 0.030233
GEN 9: 0.033322
GEN 10: 0.036319
GEN 11: 0.036996
GEN 12: 0.040015
GEN 13: 0.044031
GEN 14: 0.045588
GEN 15: 0.046813
GEN 16: 0.044239
GEN 17: 0.046178
GEN 18: 0.051632
GEN 19: 0.051874
