9,8,1,2,3,4,5,6,7,8,1.95321,521.227,0.795359,193.075,0.897329,0.983881,0.728239,7.75227,
10,8,1,2,3,4,5,6,7,8,2.37043,-2.60244,5.67754,1.50967,2.0108,21.0568,6.4296,-0.582469,
11,8,1,2,3,4,5,6,7,8,0.160895,26.1686,0.558437,0.435909,0.25,0.740473,4.27505,-0.510174,
12,8,1,2,3,4,5,6,7,8,8.41345,0.25,0.854976,3.34902,1.20776,0.280823,1.83252,0.398513,
END,
9,8,1,2,3,4,5,6,7,8,0.317332,632.519,0.770648,308.127,0.25,0.25,9.12327,0.40132,
10,8,1,2,3,4,5,6,7,8,0.778362,0.25,0.320066,0.25,0.442365,2.78383,6.67592,720.982,
11,8,1,2,3,4,5,6,7,8,2.83944,3.75721,0.574465,0.585714,1.37699,0.873595,0.282702,1.44349,
12,8,1,2,3,4,5,6,7,8,2.70559,-2.17984,5.80773,0.582654,0.317853,7.75433,0.918347,0.866655,
END,
9,8,1,2,3,4,5,6,7,8,3.63748,616.536,0.25,281.64,0.664548,1.43552,9.32953,0.522238,
10,8,1,2,3,4,5,6,7,8,-2.45847,0.504456,0.275888,-0.8057,0.29582,23.0153,0.303041,6.9408,
11,8,1,2,3,4,5,6,7,8,0.399441,13.8206,2.57627,0.434211,0.399606,1.02053,22.4689,0.25,
12,8,1,2,3,4,5,6,7,8,11.746,21.147,0.368544,2.87865,13.4806,0.562561,3.86219,0.745639,
END,
9,8,1,2,3,4,5,6,7,8,0.747233,513.563,2.72008,198.462,0.25,0.524984,1.07048,2.21774,
10,8,1,2,3,4,5,6,7,8,0.684654,0.524404,0.374205,4.77013,0.25,23.1698,0.759478,12.3841,
11,8,1,2,3,4,5,6,7,8,1.25613,9.12262,1.72823,0.335204,176.882,3.33744,0.360237,-2.9646,
12,8,1,2,3,4,5,6,7,8,17.1141,0.25,0.841604,5.52557,0.352631,6.17968,0.40455,0.676025,
END,
9,8,1,2,3,4,5,6,7,8,0.957956,369.676,0.25,221.678,0.927819,19.2554,0.709212,0.314393,
10,8,1,2,3,4,5,6,7,8,0.639596,1.93183,4.0005,9.04733,0.531412,2.05614,6.40574,11.8677,
11,8,1,2,3,4,5,6,7,8,1.07985,1.94726,4.62388,1.2896,-0.16232,1.28884,3.04158,1.90765,
12,8,1,2,3,4,5,6,7,8,6.49232,0.525853,2.64936,0.422538,0.290109,0.375435,3.02733,1.27967,
END,
9,8,1,2,3,4,5,6,7,8,1.95321,591.257,0.769252,193.075,1.0502,0.523341,1.07048,0.316916,
10,8,1,2,3,4,5,6,7,8,2.03465,1.61106,2.01095,2.15621,0.466299,29.8015,0.434559,119.203,
11,8,1,2,3,4,5,6,7,8,0.25,23.0163,-0.982886,0.318671,0.25,0.918679,4.25215,1.34364,
12,8,1,2,3,4,5,6,7,8,40.2834,0.25,0.878677,4.11357,0.508073,1.37554,4.93789,-2.52773,
END,
9,8,1,2,3,4,5,6,7,8,0.310016,1.52666,2.72008,-0.123675,8.1891,0.428476,6.18841,43.7844,
10,8,1,2,3,4,5,6,7,8,3.50817,0.485674,3.1739,-1.268,1.0702,18.8276,0.632386,12.3841,
11,8,1,2,3,4,5,6,7,8,0.598077,3.37586,2.19237,0.277809,277.242,1.92773,0.670672,0.25,
12,8,1,2,3,4,5,6,7,8,13.558,0.25,1.15919,0.624104,1.73217,5.22183,5.02915,0.676025,
END,
9,8,1,2,3,4,5,6,7,8,4.50729,0.721262,0.793241,205.013,0.525778,0.324194,2.14117,0.472663,
10,8,1,2,3,4,5,6,7,8,2.23795,0.702684,0.297429,4.47783,0.873926,18.3884,0.396297,113.58,
11,8,1,2,3,4,5,6,7,8,0.346849,3.32558,3.13472,1.24734,181.502,0.355449,17.4804,3.98119,
12,8,1,2,3,4,5,6,7,8,0.25,-2.44755,3.26432,2.87865,0.649283,5.28208,4.96669,0.901837,
END,
