9,8,1,2,3,4,5,6,7,8,0.703025,403.428,3.64692,1.67699,0.472898,0.500582,2.62255,20.7106,
10,8,1,2,3,4,5,6,7,8,1.40556,3.40646,2.17116,1.81035,0.655369,0.276105,0.540078,652.316,
11,8,1,2,3,4,5,6,7,8,1.1099,25.0534,0.25,0.25,105.768,0.25,3.85147,2.11558,
12,8,1,2,3,4,5,6,7,8,0.288949,0.433691,5.08989,2.36726,12.1313,0.371534,1.83252,1.41663,
END,
9,8,1,2,3,4,5,6,7,8,-0.510539,723.479,-2.59833,397.153,1.30804,0.549405,3.25134,-0.894738,
10,8,1,2,3,4,5,6,7,8,2.1439,0.39462,3.31025,0.25,0.309687,0.397186,0.25,477.896,
11,8,1,2,3,4,5,6,7,8,2.34247,4.39898,0.920613,0.714401,0.940894,2.60327,0.322748,1.79283,
12,8,1,2,3,4,5,6,7,8,17.3347,2.6229,-2.34235,18.8995,12.325,6.38476,15.0922,1.38732,
END,
9,8,1,2,3,4,5,6,7,8,1.86923,405.619,0.74279,192.64,0.25,0.710684,-1.33,5.2293,
10,8,1,2,3,4,5,6,7,8,2.26232,22.5285,0.356306,0.42403,1.60191,0.287243,1.00738,504.449,
11,8,1,2,3,4,5,6,7,8,0.28253,0.734718,0.46098,-1.66282,2.21018,0.287608,4.25215,2.32779,
12,8,1,2,3,4,5,6,7,8,0.291879,0.387301,5.26149,0.639578,0.532479,2.21833,2.44879,1.45455,
END,
9,8,1,2,3,4,5,6,7,8,0.855455,451.772,2.91444,205.013,1.39735,0.500582,2.14117,1.06703,
10,8,1,2,3,4,5,6,7,8,1.25649,0.702684,1.68835,1.24226,0.730415,-1.31425,0.759898,101.502,
11,8,1,2,3,4,5,6,7,8,2.90517,9.12262,1.09669,-2.85544,0.25,-1.10191,0.312981,0.404344,
12,8,1,2,3,4,5,6,7,8,0.25,0.35746,2.89424,4.83841,0.516254,1.04325,0.25,0.901837,
END,
9,8,1,2,3,4,5,6,7,8,1.95321,473.945,3.0267,193.075,0.547377,0.412011,1.07048,63.5441,
10,8,1,2,3,4,5,6,7,8,2.03465,2.13304,1.53495,0.790676,0.434872,1.66411,0.434559,100.302,
11,8,1,2,3,4,5,6,7,8,1.50999,26.1686,0.516219,0.91014,0.25,0.692887,31.4826,1.76654,
12,8,1,2,3,4,5,6,7,8,1.88494,0.25,2.84857,3.93548,0.595655,1.06733,8.77223,0.289801,
END,
9,8,1,2,3,4,5,6,7,8,2.21745,369.676,1.36023,273.632,1.27441,3.74642,10.1161,36.5397,
10,8,1,2,3,4,5,6,7,8,0.780824,3.36561,0.382513,0.997745,1.34559,19.7424,2.83568,0.443624,
11,8,1,2,3,4,5,6,7,8,1.04094,0.322224,1.28581,11.4848,222.58,1.04651,0.37906,1.59156,
12,8,1,2,3,4,5,6,7,8,0.305538,-1.91448,0.888332,28.2247,0.508073,1.96081,0.25,43.6007,
END,
9,8,1,2,3,4,5,6,7,8,5.31377,2.79649,0.25,205.168,0.303217,0.70153,-1.41876,22.4228,
10,8,1,2,3,4,5,6,7,8,2.1439,0.540544,0.25,1.71391,5.15436,0.400568,0.25,0.60853,
11,8,1,2,3,4,5,6,7,8,0.518709,13.8206,0.512545,0.530901,0.718248,1.00844,1.64333,1.59871,
12,8,1,2,3,4,5,6,7,8,13.3777,2.6229,5.64052,4.10823,1.45539,7.76464,3.04231,0.25,
END,
9,8,1,2,3,4,5,6,7,8,0.370594,428.958,3.72267,295.577,16.0917,0.811345,0.615467,25.2229,
10,8,1,2,3,4,5,6,7,8,1.36433,0.322295,2.23906,0.432713,26.7126,0.25,0.25,652.316,
11,8,1,2,3,4,5,6,7,8,1.35247,0.25,0.25,0.25,122.399,2.13038,3.85147,0.608308,
12,8,1,2,3,4,5,6,7,8,6.55882,1.24744,0.709428,0.290191,0.618398,0.369831,2.11585,0.540412,
END,
9,8,1,2,3,4,5,6,7,8,-0.752131,571.486,1.17533,327.446,0.499836,0.776519,0.25,0.25,
10,8,1,2,3,4,5,6,7,8,0.25,1.90375,1.07436,0.74263,5.86594,24.5567,0.396297,407.1,
11,8,1,2,3,4,5,6,7,8,7.31149,19.0294,0.439853,0.283029,1.0969,4.41418,1.36779,0.25,
12,8,1,2,3,4,5,6,7,8,5.89422,0.54755,6.05885,0.25,0.493401,1.67791,2.68464,0.532218,
END,
