9,8,1,2,3,4,5,6,7,8,0.755101,382.385,0.314783,263.284,0.460197,5.5523,0.551154,1.45202,
10,8,1,2,3,4,5,6,7,8,1.12814,2.13304,1.64014,0.50582,0.316525,22.642,0.445639,74.4335,
11,8,1,2,3,4,5,6,7,8,0.743144,12.0276,0.25,1.49845,0.25,0.692887,31.4826,1.5136,
12,8,1,2,3,4,5,6,7,8,1.57389,2.61489,1.42755,4.68781,2.83536,1.09626,8.77223,0.25,
END,
9,8,1,2,3,4,5,6,7,8,-1.4232,560.238,3.46117,219.921,13.5767,0.811345,0.74572,17.3096,
10,8,1,2,3,4,5,6,7,8,1.12814,3.66976,0.25,1.2756,0.594902,0.315908,0.421796,700.412,
11,8,1,2,3,4,5,6,7,8,2.32804,29.6866,0.25,0.283452,105.768,-1.26718,0.670672,1.60526,
12,8,1,2,3,4,5,6,7,8,7.92606,46.8948,2.9841,4.32926,0.677133,0.346686,4.13833,1.18856,
END,
9,8,1,2,3,4,5,6,7,8,0.747233,451.772,0.296162,294.359,0.54272,0.620045,6.55416,1.85321,
10,8,1,2,3,4,5,6,7,8,2.30603,0.299599,1.51329,1.2756,0.320216,0.414191,0.372129,84.6821,
11,8,1,2,3,4,5,6,7,8,2.90517,4.19869,1.32815,1.50411,0.25,0.768161,0.421762,1.36607,
12,8,1,2,3,4,5,6,7,8,3.1118,0.301076,2.34662,0.25,0.259214,0.891518,0.299245,0.700244,
END,
9,8,1,2,3,4,5,6,7,8,0.324281,752.705,0.25,193.075,1.05239,1.45179,6.62568,1.32515,
10,8,1,2,3,4,5,6,7,8,5.13065,0.606242,1.86266,3.17041,0.281063,21.3574,-1.61403,82.0633,
11,8,1,2,3,4,5,6,7,8,0.25,0.25,-2.58196,1.1978,122.399,1.92523,6.95064,1.12154,
12,8,1,2,3,4,5,6,7,8,19.4652,0.278135,0.586547,4.4311,-0.7837,2.35661,6.38101,0.831545,
END,
9,8,1,2,3,4,5,6,7,8,1.86923,773.259,0.903775,221.678,1.11829,0.359583,0.25,0.382624,
10,8,1,2,3,4,5,6,7,8,1.87084,2.17467,4.18804,0.25,0.483377,-2.03073,2.58744,800.435,
11,8,1,2,3,4,5,6,7,8,-2.67733,3.32558,-2.94876,0.25,411.478,1.81993,3.99781,0.353489,
12,8,1,2,3,4,5,6,7,8,0.86232,2.10357,4.99103,0.639578,0.532479,-0.103116,12.4866,0.337137,
END,
9,8,1,2,3,4,5,6,7,8,2.90604,369.676,0.320329,221.678,0.25,0.776519,10.8552,0.277615,
10,8,1,2,3,4,5,6,7,8,0.25,0.789844,1.07436,0.74263,0.25,20.9168,5.41521,335.999,
11,8,1,2,3,4,5,6,7,8,7.36533,0.695828,2.49685,0.278121,0.25,4.02745,-0.903967,0.25,
12,8,1,2,3,4,5,6,7,8,1.41441,0.525853,6.05885,27.6339,0.641167,0.486088,2.23329,0.379382,
END,
9,8,1,2,3,4,5,6,7,8,4.16348,798.687,0.996712,163.653,0.510408,11.5488,7.26282,0.355836,
10,8,1,2,3,4,5,6,7,8,0.799676,0.25,1.60965,1.64366,1.52847,22.2235,-1.45141,666.736,
11,8,1,2,3,4,5,6,7,8,0.86052,0.872623,0.641888,0.830742,141.242,1.18869,6.57296,0.766038,
12,8,1,2,3,4,5,6,7,8,11.6419,0.754885,5.92712,0.25,0.741801,3.00762,2.25236,1.36288,
END,
9,8,1,2,3,4,5,6,7,8,2.50739,-1.84717,0.950214,0.515004,1.42146,0.359583,-2.24896,0.338506,
10,8,1,2,3,4,5,6,7,8,6.62108,2.56856,0.297599,2.79262,0.309687,0.278778,4.96818,644.694,
11,8,1,2,3,4,5,6,7,8,5.92289,22.9381,0.554755,0.25,233.52,0.25,0.322748,1.37466,
12,8,1,2,3,4,5,6,7,8,0.86232,0.796269,4.99103,5.78259,0.403022,0.375435,2.26336,0.436445,
END,
